Date,Time (UTC),Exchange,Symbol,Side,Quantity,Price,Total USD,Fee (est.),Net Amount,Order ID,Mode,Notes
2026-05-26,23:02:11,BitGet,NEARUSDT,,,2.64,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend); Price within 1.5% of VWAP (not overextended)"
2026-05-26,23:02:12,BitGet,APTUSDT,,,0.97,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,23:02:12,BitGet,ICPUSDT,,,2.65,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,23:02:13,BitGet,ETCUSDT,,,8.64,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend); Price within 1.5% of VWAP (not overextended)"
2026-05-26,23:02:13,BitGet,POLUSDT,,,0.09,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,23:02:13,BitGet,VETUSDT,,,0.01,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend); Price within 1.5% of VWAP (not overextended)"
2026-05-26,23:02:14,BitGet,ATOMUSDT,,,2.21,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-26,23:02:14,BitGet,OPUSDT,,,0.13,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend); Price within 1.5% of VWAP (not overextended)"
2026-05-26,23:02:14,BitGet,ARBUSDT,,,0.11,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,23:02:15,BitGet,FILUSDT,,,1.01,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,23:02:15,BitGet,ALGOUSDT,,,0.11,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend); Price within 1.5% of VWAP (not overextended)"
2026-05-26,23:02:16,BitGet,INJUSDT,,,5.71,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,23:02:16,BitGet,BONKUSDT,,,0.00,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,23:02:16,BitGet,GRTUSDT,,,0.03,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend); Price within 1.5% of VWAP (not overextended)"
2026-05-26,23:02:17,BitGet,PEPEUSDT,,,0.00,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,23:02:17,BitGet,WLDUSDT,,,0.38,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-26,23:02:18,BitGet,AAVEUSDT,,,85.77,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,23:02:18,BitGet,TAOUSDT,,,279.70,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,23:02:18,BitGet,RENDERUSDT,,,2.31,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-26,23:02:19,BitGet,FETUSDT,,,0.25,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend); Price within 1.5% of VWAP (not overextended)"
2026-05-26,23:02:19,BitGet,STXUSDT,,,0.24,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend); Price within 1.5% of VWAP (not overextended)"
2026-05-26,23:02:20,BitGet,CRVUSDT,,,0.22,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,23:02:20,BitGet,THETAUSDT,,,0.19,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend); Price within 1.5% of VWAP (not overextended)"
2026-05-26,23:02:20,BitGet,JASMYUSDT,,,0.01,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,23:02:21,BitGet,ONDOUSDT,,,0.41,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend); Price within 1.5% of VWAP (not overextended)"
2026-05-26,23:02:21,BitGet,RUNEUSDT,,,0.45,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-26,23:02:22,BitGet,SANDUSDT,,,0.07,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend); Price within 1.5% of VWAP (not overextended)"
2026-05-26,23:02:22,BitGet,MANAUSDT,,,0.09,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend); Price within 1.5% of VWAP (not overextended)"
2026-05-26,23:02:22,BitGet,ENAUSDT,,,0.10,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend); Price within 1.5% of VWAP (not overextended)"
2026-05-26,23:02:23,BitGet,LDOUSDT,,,0.34,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-26,23:02:23,BitGet,SEIUSDT,,,0.07,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend); Price within 1.5% of VWAP (not overextended)"
2026-05-26,23:02:24,BitGet,TIAUSDT,,,0.47,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,00:02:02,BitGet,BTCUSDT,,,75952.60,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,00:02:02,BitGet,ETHUSDT,,,2076.86,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,00:02:02,BitGet,SOLUSDT,,,83.87,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,00:02:03,BitGet,XRPUSDT,,,1.33,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,00:02:03,BitGet,BNBUSDT,,,657.00,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,00:02:03,BitGet,DOGEUSDT,,,0.10,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,00:02:04,BitGet,LINKUSDT,,,9.40,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,00:02:04,BitGet,SUIUSDT,,,1.00,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,00:02:05,BitGet,LTCUSDT,,,52.00,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,00:02:05,BitGet,AVAXUSDT,,,9.15,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,00:02:05,BitGet,HBARUSDT,,,0.09,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,00:02:06,BitGet,ADAUSDT,,,0.24,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,00:02:06,BitGet,TRXUSDT,,,0.38,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-27,00:02:06,BitGet,TONUSDT,,,1.95,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,00:02:07,BitGet,SHIBUSDT,,,0.00,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,00:02:07,BitGet,DOTUSDT,,,1.25,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,00:02:08,BitGet,BCHUSDT,,,344.30,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,00:02:08,BitGet,UNIUSDT,,,3.26,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,00:02:08,BitGet,NEARUSDT,,,2.55,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,00:02:09,BitGet,APTUSDT,,,0.97,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,00:02:09,BitGet,ICPUSDT,,,2.66,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,00:02:09,BitGet,ETCUSDT,,,8.63,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,00:02:10,BitGet,POLUSDT,,,0.09,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,00:02:10,BitGet,VETUSDT,,,0.01,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,00:02:11,BitGet,ATOMUSDT,,,2.22,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-27,00:02:11,BitGet,OPUSDT,,,0.13,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,00:02:11,BitGet,ARBUSDT,,,0.11,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,00:02:12,BitGet,FILUSDT,,,1.01,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-27,00:02:12,BitGet,ALGOUSDT,,,0.11,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,00:02:13,BitGet,INJUSDT,,,5.70,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-27,00:02:13,BitGet,BONKUSDT,,,0.00,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,00:02:13,BitGet,GRTUSDT,,,0.03,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,00:02:14,BitGet,PEPEUSDT,,,0.00,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,00:02:14,BitGet,WLDUSDT,,,0.38,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-27,00:02:15,BitGet,AAVEUSDT,,,85.98,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,00:02:15,BitGet,TAOUSDT,,,279.50,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,00:02:15,BitGet,RENDERUSDT,,,2.30,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,00:02:16,BitGet,FETUSDT,,,0.25,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-27,00:02:16,BitGet,STXUSDT,,,0.24,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,00:02:16,BitGet,CRVUSDT,,,0.22,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,00:02:17,BitGet,THETAUSDT,,,0.19,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,00:02:17,BitGet,JASMYUSDT,,,0.01,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,00:02:18,BitGet,ONDOUSDT,,,0.41,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,00:02:18,BitGet,RUNEUSDT,,,0.45,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-27,00:02:18,BitGet,SANDUSDT,,,0.07,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,00:02:19,BitGet,MANAUSDT,,,0.09,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,00:02:19,BitGet,ENAUSDT,,,0.10,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,00:02:19,BitGet,LDOUSDT,,,0.34,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,00:02:20,BitGet,SEIUSDT,,,0.07,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-27,00:02:20,BitGet,TIAUSDT,,,0.47,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,01:02:02,BitGet,BTCUSDT,,,76049.84,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,01:02:02,BitGet,ETHUSDT,,,2081.57,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,01:02:02,BitGet,SOLUSDT,,,84.09,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,01:02:03,BitGet,XRPUSDT,,,1.33,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,01:02:03,BitGet,BNBUSDT,,,658.40,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,01:02:04,BitGet,DOGEUSDT,,,0.10,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-27,01:02:04,BitGet,LINKUSDT,,,9.45,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,01:02:05,BitGet,SUIUSDT,,,1.01,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,01:02:05,BitGet,LTCUSDT,,,52.18,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,01:02:05,BitGet,AVAXUSDT,,,9.19,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,01:02:06,BitGet,HBARUSDT,,,0.09,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,01:02:06,BitGet,ADAUSDT,,,0.24,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-27,01:02:06,BitGet,TRXUSDT,,,0.38,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-27,01:02:07,BitGet,TONUSDT,,,1.97,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-27,01:02:07,BitGet,SHIBUSDT,,,0.00,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-27,01:02:07,BitGet,DOTUSDT,,,1.26,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-27,01:02:08,BitGet,BCHUSDT,,,345.60,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,01:02:08,BitGet,UNIUSDT,,,3.28,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,01:02:08,BitGet,NEARUSDT,,,2.56,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,01:02:09,BitGet,APTUSDT,,,0.98,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-27,01:02:09,BitGet,ICPUSDT,,,2.71,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-27,01:02:09,BitGet,ETCUSDT,,,8.70,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,01:02:10,BitGet,POLUSDT,,,0.09,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-27,01:02:10,BitGet,VETUSDT,,,0.01,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,01:02:11,BitGet,ATOMUSDT,,,2.25,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-27,01:02:11,BitGet,OPUSDT,,,0.13,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,01:02:11,BitGet,ARBUSDT,,,0.11,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-27,01:02:12,BitGet,FILUSDT,,,1.03,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-27,01:02:12,BitGet,ALGOUSDT,,,0.11,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,01:02:12,BitGet,INJUSDT,,,5.69,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,01:02:13,BitGet,BONKUSDT,,,0.00,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-27,01:02:13,BitGet,GRTUSDT,,,0.03,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-27,01:02:14,BitGet,PEPEUSDT,,,0.00,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,01:02:14,BitGet,WLDUSDT,,,0.37,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,01:02:14,BitGet,AAVEUSDT,,,86.41,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,01:02:15,BitGet,TAOUSDT,,,285.40,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-27,01:02:15,BitGet,RENDERUSDT,,,2.33,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-27,01:02:15,BitGet,FETUSDT,,,0.26,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-27,01:02:16,BitGet,STXUSDT,,,0.24,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,01:02:16,BitGet,CRVUSDT,,,0.22,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,01:02:17,BitGet,THETAUSDT,,,0.19,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,01:02:17,BitGet,JASMYUSDT,,,0.01,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,01:02:17,BitGet,ONDOUSDT,,,0.41,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,01:02:18,BitGet,RUNEUSDT,,,0.45,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,01:02:18,BitGet,SANDUSDT,,,0.07,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,01:02:18,BitGet,MANAUSDT,,,0.09,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,01:02:19,BitGet,ENAUSDT,,,0.10,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,01:02:19,BitGet,LDOUSDT,,,0.34,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-27,01:02:19,BitGet,SEIUSDT,,,0.07,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-27,01:02:20,BitGet,TIAUSDT,,,0.47,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,02:02:02,BitGet,BTCUSDT,,,75872.50,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,02:02:02,BitGet,ETHUSDT,,,2074.74,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,02:02:02,BitGet,SOLUSDT,,,83.84,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,02:02:03,BitGet,XRPUSDT,,,1.33,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,02:02:03,BitGet,BNBUSDT,,,657.06,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,02:02:03,BitGet,DOGEUSDT,,,0.10,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,02:02:04,BitGet,LINKUSDT,,,9.43,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,02:02:04,BitGet,SUIUSDT,,,1.00,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,02:02:05,BitGet,LTCUSDT,,,52.08,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,02:02:05,BitGet,AVAXUSDT,,,9.15,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,02:02:05,BitGet,HBARUSDT,,,0.09,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,02:02:06,BitGet,ADAUSDT,,,0.24,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,02:02:06,BitGet,TRXUSDT,,,0.38,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-27,02:02:07,BitGet,TONUSDT,,,1.96,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-27,02:02:07,BitGet,SHIBUSDT,,,0.00,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,02:02:08,BitGet,DOTUSDT,,,1.25,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,02:02:08,BitGet,BCHUSDT,,,343.60,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,02:02:08,BitGet,UNIUSDT,,,3.27,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,02:02:09,BitGet,NEARUSDT,,,2.53,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,02:02:09,BitGet,APTUSDT,,,0.97,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,02:02:10,BitGet,ICPUSDT,,,2.70,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-27,02:02:10,BitGet,ETCUSDT,,,8.64,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,02:02:10,BitGet,POLUSDT,,,0.09,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,02:02:11,BitGet,VETUSDT,,,0.01,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,02:02:11,BitGet,ATOMUSDT,,,2.23,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,02:02:12,BitGet,OPUSDT,,,0.13,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,02:02:12,BitGet,ARBUSDT,,,0.11,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,02:02:13,BitGet,FILUSDT,,,1.02,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,02:02:13,BitGet,ALGOUSDT,,,0.11,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,02:02:14,BitGet,INJUSDT,,,5.64,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,02:02:14,BitGet,BONKUSDT,,,0.00,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,02:02:14,BitGet,GRTUSDT,,,0.03,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,02:02:15,BitGet,PEPEUSDT,,,0.00,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,02:02:15,BitGet,WLDUSDT,,,0.36,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,02:02:15,BitGet,AAVEUSDT,,,86.00,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,02:02:16,BitGet,TAOUSDT,,,280.80,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,02:02:16,BitGet,RENDERUSDT,,,2.33,,,,BLOCKED,BLOCKED,"Failed: RSI(14) below 30 (pullback in uptrend)"
2026-05-27,02:02:17,BitGet,FETUSDT,,,0.24,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend); Price within 1.5% of VWAP (not overextended)"
2026-05-27,02:02:17,BitGet,STXUSDT,,,0.24,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,02:02:17,BitGet,CRVUSDT,,,0.22,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,02:02:18,BitGet,THETAUSDT,,,0.19,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,02:02:18,BitGet,JASMYUSDT,,,0.01,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,02:02:18,BitGet,ONDOUSDT,,,0.41,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,02:02:19,BitGet,RUNEUSDT,,,0.44,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,02:02:19,BitGet,SANDUSDT,,,0.07,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,02:02:20,BitGet,MANAUSDT,,,0.09,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,02:02:20,BitGet,ENAUSDT,,,0.10,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,02:02:20,BitGet,LDOUSDT,,,0.34,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,02:02:21,BitGet,SEIUSDT,,,0.07,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,02:02:21,BitGet,TIAUSDT,,,0.46,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,03:02:02,BitGet,BTCUSDT,,,75857.99,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,03:02:02,BitGet,ETHUSDT,,,2076.30,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,03:02:02,BitGet,SOLUSDT,,,83.91,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,03:02:03,BitGet,XRPUSDT,,,1.33,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,03:02:03,BitGet,BNBUSDT,,,656.18,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,03:02:04,BitGet,DOGEUSDT,,,0.10,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,03:02:04,BitGet,LINKUSDT,,,9.44,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,03:02:04,BitGet,SUIUSDT,,,1.00,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
2026-05-27,03:02:05,BitGet,LTCUSDT,,,52.13,,,,BLOCKED,BLOCKED,"Failed: Market bias"
2026-05-27,03:02:05,BitGet,AVAXUSDT,,,9.16,,,,BLOCKED,BLOCKED,"Failed: RSI(14) above 70 (overbought reversal in downtrend)"
